fid,x,y,brand
90614426921,0.782888889,-66.44820404,The Royal Hawaiian  a Luxury Collection Resort
1.94E+11,0.810508788,-66.40759277,Moana Surfrider  A Westin Resort & Spa
96980666115,-16.59231949,-47.14031982,Omni Barton Creek Resort & Spa
1.15E+14,-14.56970406,-48.55410385,Hyatt Centric Key West Resort and Spa
2.16E+14,-17.64980698,-38.44854355,Renaissance Orlando at SeaWorld
74057748781,-17.48486328,-56.71534348,Old Edwards Inn and Spa
1.68E+14,-51.77871704,-16.77588463,All Gatlinburg
29432389496,-16.76025963,-46.80256271,Lakeway Resort and Spa
1.81E+14,-20.68343544,-40.92226791,EVEN Hotels
1.65E+11,-10.58222961,-63.9340744,Park Central Hotel San Francisco
46712330582,-5.819038391,-55.88446808,Mandarin Oriental  Miami
1.68E+15,-8.166366577,-57.61420822,AC Hotel Miami Beach
2.80E+11,0.366446912,-57.09293365,The Sagamore Resort
1.25E+11,-5.314657211,-57.05781174,The Ritz-Carlton  Atlanta
96953891805,-46.04637527,-16.49745941,Bourbon Orleans Hotel
2.04E+11,-11.89342403,-65.59428406,Four Seasons Resort and Club Dallas at Las Colinas
1.45E+11,-3.050928593,-56.63444901,The Pierre  A Taj Hotel  New York
1.93E+11,-7.56663084,-66.08797455,Hyatt Regency Huntington Beach
50999002205,-6.943804264,-69.46308136,South Point Hotel  Casino & Spa
1.39E+14,-46.84546661,-9.064835548,Renaissance Austin Hotel
95632668282,-13.16554642,-68.90274811,Hyatt Regency Denver at Colorado Convention Center
72591010043,-21.73540878,-57.53349304,Hotel ZaZa Dallas
1.08E+14,-20.19165421,-57.44664764,The Roosevelt New Orleans  a Waldorf Astoria Hotel
38911447861,-11.39273834,-25.41259956,Baymont Inn & Suites
1.86E+14,-15.73332024,-52.51175308,Casa Marina - A Waldorf Astoria Resort
90575494409,-12.7295742,-52.66008759,Palace Resorts
2.15E+11,-4.068160057,-54.51504517,New York Hilton Midtown
1.03E+14,-6.886273861,-65.69786835,Hyatt Regency La Jolla
61452918134,-10.87518692,-58.79712677,Hyatt Regency Grand Cypress
4.96E+14,-42.27072525,-10.09100246,Hyatt House Minot
2.64E+14,-2.432076216,-66.61495972,The Modern Honolulu
63414892291,-16.02884102,-57.33840561,Palmetto Bluff
87011584968,-1.194725394,-50.76078796,Thompson Hotels
24225416915,-10.88428783,-61.54867172,The Kahala Hotel & Resort
1.17E+11,-19.66926193,-40.91950226,The Westin Savannah Harbor Golf Resort & Spa
72457822231,-8.280091286,-62.80446243,Fairmont San Jose
3.70E+11,-16.72535515,-41.22164917,Crowne Plaza Knoxville Downtown University
1.08E+11,-1.535238624,-56.43306732,W New York - Times Square
47866085864,-19.3759079,-57.21012497,The Peabody Memphis
7.37E+14,-12.43187904,-54.99860382,Hilton Garden Inn New York/Midtown Park Avenue
85607517468,-5.779679298,-67.93915558,Harrah's Resort Southern California
1.43E+11,-9.722283363,-60.59980774,Kimpton Hotel Allegro
2.38E+11,-3.333563089,-58.21805191,Four Seasons Hotel New York
77120656687,-40.10895157,-24.9493866,Hyatt Regency San Francisco
2.29E+11,-19.49077606,-53.6676445,Gaylord Opryland Resort & Convention Center
1.04E+14,-14.29764843,-55.87102509,Sonesta Resort Hilton Head Island
16535052652,-11.39958763,-63.12118912,Joie de Vivre Hotels
1.83E+11,-1.171257496,-63.42913818,Four Seasons Resorts Lanai
4.67E+14,-11.88230324,-48.44539261,The Langham  Chicago
1.09E+14,12.04615879,17.99237442,SheaMoisture
2.51E+14,-9.774980545,-63.32241058,Marriott Marquis San Diego Marina
2.21E+14,-5.846337795,-56.43552017,The Ritz-Carlton Key Biscayne  Miami
42461079785,-7.84676218,-55.73674393,W Fort Lauderdale
1.68E+14,-11.76742458,-22.97994804,Hyatt Place
1.86E+14,-57.03380203,-2.467476845,Renaissance Dallas Hotel
54588040157,-14.70158291,-37.94092941,Hotel Kabuki
44443008791,-16.62162209,-51.62312698,Gaylord Palms Resort & Convention Center
61564032627,-17.77954674,-56.92176819,Blackberry Farm
1.38E+11,-48.63938522,-2.376844645,Hilton Austin
1.02E+14,-22.51482773,-57.877388,Warwick Melrose - Dallas
1.28E+14,-13.54317379,-52.61902618,Karisma Hotels
1.52E+14,-19.36256027,-39.08429718,Naples Bay Resort
40523085329,-12.4316721,-43.66843796,Marriott Napa Valley Hotel and Spa
1.29E+14,-21.88464546,-57.58845901,W Austin
1.20E+11,-15.73818302,-38.01036072,Grand Hyatt Washington
1.18E+14,-19.50629807,-51.26418304,Clarion Inn Pigeon Forge
1.67E+14,-14.18846416,-59.70082855,Hawthorn Suites by Wyndham
3.02E+11,-8.334022522,-47.7604866,Trump International Hotel Waikiki (Verified Page)
1.01E+14,-10.87564182,-65.81677246,JW Marriott Scottsdale Camelback Inn Resort & Spa
1.29E+11,0.507753849,-65.17900085,The Westin Maui Resort and Spa
3.56E+11,-1.05841291,-63.45849991,Four Seasons Resort Hualalai
61341481127,-12.45114899,-51.48942947,The Verandah Resort and Spa
1.75E+11,-1.286279321,-56.32691193,Mandarin Oriental  New York
94436505694,-8.243061066,-62.94537735,The Westin St. Francis
1.63E+14,-16.72534943,-37.59708405,Renaissance Arlington Capital View Hotel
98393189949,-2.864843369,-61.82051849,Montage Deer Valley
2.15E+14,-7.225030899,-58.88746262,The Ritz-Carlton  Sarasota
1.05E+14,-14.32283401,-55.58315277,Sundial Beach Resort & Spa
1.49E+14,-11.21957397,-59.51663208,"Generations Resorts, by Karisma"
4.34E+11,-6.797869682,-65.52449036,Omni La Costa Resort & Spa
2.06E+11,-2.668677807,-62.72100449,Four Seasons Resort and Residences Vail
1.26E+11,-11.90348339,-60.16354752,Playa Hotels & Resorts
2.18E+11,-15.5288353,-37.6607399,Four Seasons Hotel Austin
2.04E+11,-4.922373772,-58.77882385,Four Seasons Hotel Chicago
77306344732,-6.249642849,-64.99544525,La Quinta Resort & Club  A Waldorf Astoria Resort
1.35E+14,-20.56921577,-60.02708435,Hyatt Regency New Orleans
2.48E+11,-20.08525848,-56.5853653,Maison Dupuy Hotel
70884629736,-12.35879421,-51.42591476,Palm Island Resort
1.09E+14,-48.8846283,-26.02171326,JW Marriott Marquis Miami
2.87E+11,-13.17227364,-68.89839935,Grand Hyatt Denver Downtown
2.05E+11,-21.91216087,-57.84738541,Four Seasons Hotel Houston
96052576605,-5.244453907,-63.62531662,Pebble Beach Resorts
3.04E+14,-13.73514748,-65.17722321,DoubleTree Pittsburgh Green Tree
1.55E+11,-15.57266045,-55.99750137,Omni Amelia Island Plantation Resort
6493768163,-11.3081007,-56.21328354,Sonesta Hotels
2.07E+11,-15.31435776,-64.46453857,The Ritz-Carlton Chicago
1.13E+14,-14.85127544,-39.47764206,San Francisco Marriott Marquis
1.44E+14,-14.23631382,-64.38500214,Renaissance Chicago Downtown Hotel
38476281547,-9.699307442,-64.67562103,Loews Santa Monica Beach Hotel
2.01E+14,-17.10865402,-57.47369003,The Ritz-Carlton Reynolds  Lake Oconee
80366224173,-23.14372063,-58.3211174,Hyatt Regency Lost Pines Resort and Spa
1.28E+14,-21.26825142,-45.93858719,Gaylord Hotels
3.10E+11,-12.5746069,-62.39405823,Grand Hyatt DFW
41209561614,-4.267214775,-53.74668121,Soho Grand Hotel
77471407838,-14.84341526,-57.57448959,Hilton Sandestin Beach Golf Resort & Spa
1.02E+14,-9.162077904,-60.84127426,The St. Regis Washington  D.C.
50129809646,-49.33180618,-5.363013744,The Villas of Grand Cypress
2.00E+14,-62.60176849,-6.943531513,Renaissance Atlanta Waverly Hotel & Convention Center
84796085986,-23.2042141,-58.40079498,Hyatt Regency Hill Country Resort and Spa
57006361422,-11.3035059,-57.10869598,The Resort at Longboat Key Club
3.53E+14,-0.15459092,-64.68567657,Andaz Maui at Wailea Resort
75606146031,-8.00569725,-65.01873779,Montage Laguna Beach
1.09E+11,-12.64620495,-64.11193085,The Westin Charlotte
59248977388,-12.3793211,-51.40804672,Elite Island Resorts
58299203707,1.023802757,-66.72200012,Outrigger Reef Waikiki Beach Resort
46666118840,-6.169457436,-55.64310074,Mondrian South Beach
1.11E+11,-17.62950325,-47.31306839,Gaylord Texan Hotel
2.06E+11,-12.85042953,-64.03102112,Four Seasons Hotel Atlanta
1.84E+11,-48.81930923,-17.12372589,Windsor Court
60325221798,-3.65596962,-53.68059921,Crowne Plaza Times Square Manhattan
1.90E+14,-11.7687006,-62.4945755,Coast Gateway Hotel
1.12E+14,-13.90265179,-40.20328903,San Diego Marriott Gaslamp Quarter
3.10E+14,-19.28764534,-39.05834961,Sonesta ES Suites
91234309900,-6.389393806,-55.14392471,Loews Miami Beach Hotel
9.55E+14,2.443527937,-54.38164902,The Time Nyack
1.01E+14,-2.172440529,-52.73236465,Triumph Hotels
1.86E+14,-14.35613346,-48.78802109,The Reach - A Waldorf Astoria Resort
65266688931,-7.422854424,-68.25232697,Hotel del Coronado
71064970818,-9.624313354,-67.32534027,"The Phoenician Resort, Scottsdale"
29461717631,-20.63028526,-64.34179688,Sundance Mountain Resort
2.39E+11,-9.513799667,-46.06824112,Four Seasons Hotel Las Vegas
75634335288,-23.85205078,-57.750103,Coushatta Casino Resort
45987476051,-14.35885715,-48.74967575,Pelican Grand Beach Resort
1.14E+11,-9.609763145,-58.11082458,Fort Lauderdale Marriott Harbor Beach Resort & Spa
5.35E+14,-9.668576241,-60.28940582,Archer Hotel New York
1.56E+11,-16.4830513,-53.19781876,Postcard Inn on the Beach- St. Pete Beach  Florida
1.24E+11,-15.22258663,-64.45635223,Waldorf Astoria Chicago
1.09E+11,-39.97628784,-16.23318863,Hilton Times Square
54298178164,0.140711784,-67.10829163,Outrigger Resorts
1.62E+14,-56.76346207,-3.084420681,InterContinental Dallas
38789853847,-18.27621269,-56.1200943,The Omni Grove Park Inn
3.55E+11,-20.35238457,-60.22317123,Sheraton New Orleans Hotel
1.57E+11,-8.518600464,-56.27240753,Boca Raton Resort
1.19E+11,-19.8254528,-57.10417938,Royal Sonesta Hotel New Orleans
1.66E+14,2.480600357,-54.42887497,SpringHill Suites Miami Downtown Medical Center
3.02E+11,-23.26347542,-58.00540924,Hilton Anatole Dallas
3.05E+11,-59.58708954,-13.17308617,Crowne Plaza Executive Center Baton Rouge
1.88E+14,-16.29389381,-38.63312531,Hyatt Regency Tamaya
2.36E+11,-5.935352325,-61.55138016,Four Seasons Resort and Residences Jackson Hole
2.02E+14,-5.304717541,-57.40268326,The Ritz-Carlton  New Orleans
1.41E+11,-56.76046371,-10.45360947,Palm Springs Oasis
22611744208,-12.50904369,-56.92052078,Wingate by Wyndham
2.12E+14,-47.87393951,-16.29742241,JW Marriott New Orleans
1.07E+14,-17.27436066,-42.1801033,Sugar Beach  A Viceroy Resort
1.04E+14,-3.784098387,-61.88890839,The Ritz-Carlton  San Francisco
1.07E+14,-7.052042484,-61.93782806,Waldorf Astoria Park City
2.36E+14,-7.805046082,-64.99656677,Monarch Beach Resort
3.27E+11,-54.06055069,-20.08478355,Samoset Resort
53289577055,-17.48155594,-38.54811096,Jupiter Beach Resort & Spa
2.02E+11,-16.04542351,-63.47335434,Four Seasons Hotel St. Louis
85079749183,-6.978941917,-66.7050705,Omni Rancho Las Palmas Resort & Spa
1.46E+14,-9.260732651,-57.55510712,Marriott Stanton South Beach
2.17E+11,-15.62419415,-53.41597748,Parrot Key Hotel and Resort in Key West
1.26E+14,-18.37901497,-41.98753357,Holiday Inn Resort Fort Walton Beach
82989718214,-9.22390461,-56.53899765,The Diplomat Beach Resort
1.77E+11,-21.80819321,-57.53814316,Hotel ZaZa Houston
1.39E+14,-11.17161179,-25.04961014,Microtel Inn & Suites by Wyndham
1.55E+11,-11.0190773,-58.76587677,Hyatt Regency Clearwater Beach Resort and Spa
97113972232,-8.377567291,-67.8491745,Hilton Sedona Resort at Bell Rock
75315397448,-14.85310459,-63.85001373,Hyatt Regency Chicago
78237666707,-8.169060707,-61.01000595,Grand Hyatt New York
1.61E+14,-18.00239182,-38.38362503,Waldorf Astoria Orlando
1.48E+14,-11.42491055,-60.97219849,Inspirato
2.81E+14,-12.13653564,-46.43930054,Sofitel Bora Bora Private Island
1.37E+11,-6.343043327,-49.20690155,Trump International Hotel & Tower Chicago
1.23E+11,-15.50616264,-51.24645996,Hilton Orlando
6.00E+14,-16.32853317,-51.41352463,Loews Portofino Bay Hotel at Universal Orlando
3.73E+11,-12.88938141,-52.89544678,Ladera Resort
1.23E+14,-23.78792381,-59.7259407,The Westin Riverwalk  San Antonio
2.43E+14,-18.48126984,-40.58623886,Doubletree Beach Resort by Hilton
1.32E+14,-3.419552803,-62.20914841,The Ritz-Carlton  Lake Tahoe
1.46E+11,-15.75849533,-63.52972031,The Peninsula Chicago
3.41E+11,-18.90230751,-41.63182831,Holiday Inn Country Club Plaza
81783208298,-7.629751205,-62.24160385,The St. Regis San Francisco
87316188029,-17.27644539,-56.23381805,Sea Island Resorts
83395931355,-6.4230299,-67.34493256,Hilton San Diego Bayfront
2.20E+11,-16.21419334,-54.02499771,Hammock Beach Resort
1.95E+14,-3.051751852,-62.09152222,The Ritz-Carlton  Bachelor Gulch
1.94E+11,-18.98859215,-44.58551788,JW Marriott Grand Rapids
55162173820,-13.67297745,-41.68579102,Fairmont San Francisco
1.34E+11,-62.13816452,-3.283731222,Fairfield Inn & Suites by Marriott Chicago Downtown/Magnificent Mile
3.02E+14,-49.56400681,-2.045900822,Freehand Chicago
1.08E+14,-39.7482605,-13.90279102,Hotel Blackhawk  Autograph Collection
54889837259,-60.35795593,-2.928468227,Hyatt Regency O'Hare
3.22E+14,-45.30440903,-20.39180946,JW Marriott Austin
2.90E+11,-8.680242538,55.17656708,Red Roof Inn
1.15E+14,-51.90167999,-9.610491753,Hotel Versey
2.04E+11,-49.41569138,-27.240942,Four Seasons Resort Palm Beach
1.52E+15,-9.173678398,54.08581161,Digicel
6478728621,-62.14780426,-3.776111364,Best Western River North Hotel
2.73E+14,-58.48731613,-14.97472668,CitySightseeing New York
2.81E+14,-61.11154175,-3.035346746,LondonHouse Chicago
4.07E+14,-53.15668106,-1.700813055,Tijuana Sweet Heat Tequila
47835406277,-45.25122452,-7.39075613,DIRECTV 
81050825972,4.736029148,44.0134697,GameChanger
1.72E+11,-45.08169556,-27.85185623,Hilton Chicago Hotel
86642789735,-57.32356644,-14.49718857,The Mills House Wyndham Grand Hotel
1.05E+14,-59.06007004,-7.789511681,Renaissance New York Hotel 57
47034023347,-60.22467422,-2.036181688,Hotel Arista
1.15E+11,-25.56103325,-43.37330246,Radisson Hotel & Conference Center Green Bay
3.51E+14,-57.05307007,-4.452487946,Renaissance Phoenix Downtown Hotel
79902601483,-53.32421494,-5.083603382,Hilton La Jolla Torrey Pines
48984948040,-50.84854507,-18.54198837,The Brown Hotel
1.23E+11,-43.17788696,-14.92467213,Orbitz
1.46E+14,-43.55558014,-10.34783459,Hilton Virginia Beach Oceanfront
1.04E+11,-34.29114532,-12.29810333,Playmobil USA (Verified Page)
2.81E+14,-62.05399704,-7.527632713,Charlotte Marriott City Center
1.33E+14,-51.47558212,-15.22616959,Hilton Daytona Beach Oceanfront Resort
3.67E+11,-40.78318024,-15.21374512,Dreams Unlimited Travel
89345137275,-16.23755074,-61.89847946,theWit Chicago
3.12E+11,-60.21936798,-2.134046078,Sofitel Chicago Magnificent Mile
2.05E+11,-46.95465469,-27.10926819,Four Seasons Hotel Boston
3.32E+11,-52.16637421,-22.49127007,The Chanler at Cliff Walk
1.69E+11,-17.26233101,-63.42881775,Grand Geneva
86739174763,-44.38478088,-13.05321312,Charming Charlie
45345032294,-4.762674332,60.19147873,"Kampgrounds of America, Inc."
92140217194,-9.280406952,54.00072098,Frontier Communications
2.01E+14,-41.13455963,-8.673545837,Square (Verified Page)
3.89E+14,-61.02642059,-3.567171812,AC Hotel Chicago Downtown
4.14E+14,-57.92980957,-9.236201286,The Redbury South Beach
47716546105,-58.61171722,-13.73953247,Heidel House Resort & Spa
1.85E+11,-49.00244904,-25.72488213,Hilton Miami Downtown
1.34E+14,-48.32755661,-6.227394581,Hotel Lincoln
1.64E+14,-16.12526131,-62.10290146,Radisson Blu Aqua Hotel  Chicago
1.18E+14,-9.403001785,-35.98524094,Miami Beach Resort and Spa
94007926727,-59.21459961,-11.89314747,Harbor Court Hotel San Francisco
1.50E+14,-53.36535263,-15.24421597,Sonesta Fort Lauderdale Beach
1.47E+14,-52.16030502,-8.137811661,Renaissance Chicago O'Hare Hotel
1.22E+14,-54.03878021,-10.45753288,The Townsend Hotel
1.37E+11,-17.27453613,-63.50112534,Timber Ridge at Grand Geneva
1.13E+14,-40.28866577,-28.53840828,Bardessono
1.82E+14,-42.90639114,-16.30193138,Divi Carina Bay All Inclusive Resort
2.86E+14,-60.37039948,-6.426946163,Renaissance Washington  DC Downtown Hotel
1.51E+14,-56.8072052,-7.953588486,Hyatt Palm Springs
2.41E+14,5.542407513,52.26306152,Ethereum
34500864918,7.472240448,55.68336105,Gogo
1.51E+11,4.196746826,47.96578979,Keiser
2.47E+14,8.887153625,50.82014465,Zwift (Verified Page)
5.28E+14,-8.351003647,59.42173004,Holiday Inn Express
1.32E+11,4.642047882,63.47865295,Intuit Accountants (Verified Page)
3.30E+11,-4.719286919,60.96674728,Fireside Chalets and Cabin Rentals
1.70E+11,7.564716339,-25.03338432,FINIS Swimming
4.25E+14,7.157512665,54.88705063,Life at SAP
1.60E+11,0.708147168,62.9639473,AT&T Latino
28775213098,-11.83490086,-43.34050369,The Meritage Resort and Spa
1.77E+14,1.780507207,63.19293213,Virgin Mobile USA
1.67E+14,5.017985344,57.50641251,Pure Storage (Verified Page)
1.01E+14,-2.416994572,59.05402374,Gayborhood
79013326646,-2.279409647,60.38768005,Verne J Troyer
57998126926,6.609726906,47.71841049,Smith (Verified Page)
3.10E+11,2.971270323,-22.44585609,arena Water Instinct
1.53E+11,-8.455059052,56.29476166,ivivva
5.76E+14,4.729396343,64.20158386,Curaytor (Verified Page)
1.47E+14,3.855242968,64.51364899,Sage (Verified Page)
1.12E+11,-0.704128981,60.87425613,Hudl (Verified Page)
22616629151,-30.65053368,24.0906105,Madewell (Verified Page)
12854644836,43.41973495,14.08149719,Nordstrom
1.39E+14,42.66287231,-4.867282867,Pura Vida Bracelets (Verified Page)
50789913943,-16.89154053,-55.29169464,Kiawah Island Golf Resort
52336906252,-50.16253281,-20.78470802,Fearrington Village
3.48E+14,-58.04283524,-13.5568018,The DeSoto
1.79E+11,-49.88991547,-19.87624741,Mansion on Forsyth Park  Autograph Collection
1.42E+14,-45.72041702,-26.26938057,Beverly Hills Marriott
1.15E+14,-47.71286392,-18.55729675,Bohemian Hotel Celebration  Autograph Collection
1.47E+11,-50.44946289,-19.31598854,Grand Bohemian Hotel Orlando  Autograph Collection
63630623610,27.73053932,33.77240372,J&P Cycles
54475512464,-51.25248337,-15.76719761,The Chattanoogan
1.49E+14,-42.73252869,-26.28014946,The St. Regis Deer Valley
1.45E+11,-50.05157089,-19.90012741,Grand Bohemian Hotel Asheville Autograph Collection
49948172410,-49.91423798,-20.31303596,Casa Monica Resort & Spa  Autograph Collection
31374459904,-50.56217194,-31.4829216,Colonnade Hotel Boston
1.45E+11,-4.176243782,-2.900349855,Disney's Fairy Tale Weddings & Honeymoons
19640398757,7.406376839,-1.900428772,Weddingish
20005774861,-11.58171844,3.2018857,Wedding Paper Divas
26972635472,22.2068119,-12.78577232,WeddingWire
1.08E+11,-7.395552158,-1.799121737,Kleinfeld Bridal
2.21E+14,7.067895412,1.523115635,TruDog
85991752180,34.66008377,-8.682766914,Wellness Natural Pet Food for Dogs and Cats (Verified Page)
78697430614,7.319468975,1.496465087,Petco
4.55E+14,1.929359078,4.14119339,Big Barker
1.78E+11,-22.32147217,-3.961524963,"Surf dog Ricochet, the SURFice dog!"
1.14E+11,28.55163574,-3.220805645,Dr. Karen Becker
2.00E+14,19.05525017,-4.177387238,Rover.com
64312211318,6.971144199,1.715753317,Nationwide Pet
10990501235,-27.6342411,21.67736435,Rocket Dog Brands
1.19E+11,-6.398406029,-0.692260325,Bush's Beans
76157017525,-10.01745129,9.157371521,The Gorilla Glue Company (Verified Page)
2.16E+14,-10.0761528,9.226303101,Voya
84714356875,39.00542068,-30.87633324,Antennas Direct
1.15E+14,-20.17206383,28.69861794,Hagerty Classic Cars
1.76E+14,1.143838167,6.202398777,American Girl
2.60E+14,-28.79433441,19.4856472,Slinky
1.47E+14,-0.922188997,58.43610382,Mission Athletecare
60364167807,1.997497559,-23.79083443,Philadelphia Convention & Visitors Bureau
1.06E+14,50.46262741,-44.24603271,Scnci Hair Accessories
3.70E+14,50.37764359,-40.03121185,Honest Beauty (Verified Page)
1.83E+14,43.84876633,-23.63753128,Ideal Protein
2.14E+14,51.30096436,-42.51908875,EDEN BodyWorks
